pm25,pm10,o3,no2,so2,co
70.99166742960612,,,,,
79.09166653951009,,,,,
82.77916653951009,,,,,
72.92916647593181,,,,,
67.65000089009602,,,,,
77.71250025431316,,,,,
97.7041670481364,,,,,
97.29999987284344,,,,,
73.70416577657063,,,,,
59.124999364217125,,,,,
54.94166692097982,,,,,
50.77083396911621,,,,,
44.1791664759318,,,,,
63.87083307902018,,,,,
60.34583377838135,,,,,
40.48749955495199,,,,,
43.0541664759318,,,,,
32.96250009536743,,,,,
30.33750009536743,,,,,
49.26666736602783,,,,,
25.145833492279053,,,,,
62.99999968210856,,,,,
58.38750012715658,,,,,
69.52916717529297,,,,,
83.27083396911621,,,,,
55.68333339691162,,,,,
49.22916571299235,,,,,
60.86666679382324,,,,,
55.01666704813639,,,,,
58.17499987284342,,,,,
55.92499955495199,,,,,
49.80000019073486,,,,,
44.1333335240682,,,,,
40.100000063578285,,,,,
47.18750031789144,,,,,
88.2833325068156,,,,,
82.81249809265137,,,,,
54.237500508626304,,,,,
52.51249980926514,,,,,
54.850000063578285,,,,,
67.66250069936116,,,,,
70.29583358764648,,,,,
65.97083346048991,,,,,
54.79166634877523,,,,,
46.90833377838135,,,,,
50.04999923706055,,,,,
50.47083346048991,,,,,
52.120832761128746,,,,,
56.520833333333336,,,,,
56.77499993642172,,,,,
55.41666634877523,,,,,
44.5541664759318,,,,,
39.77916622161865,,,,,
39.12916723887125,,,,,
41.91666634877523,,,,,
41.94999980926514,,,,,
43.72916634877523,,,,,
48.04583263397217,,,,,
59.94166692097982,,,,,
101.15416463216144,,,,,
75.79166603088379,,,,,
64.11666679382324,,,,,
64.50833193461101,,,,,
53.93750031789144,,,,,
49.73750019073486,,,,,
62.61666679382324,,,,,
75.59166717529297,,,,,
69.65000025431316,,,,,
69.97083218892415,,,,,
75.1833324432373,,,,,
73.89583333333333,,,,,
82.62083307902019,,,,,
86.79999987284343,,,,,
95.33749961853027,,,,,
65.77499961853027,,,,,
53.08750025431315,,,,,
54.350000063578285,,,,,
59.71666622161865,,,,,
70.15000025431316,,,,,
50.38750012715658,,,,,
46.94166660308838,,,,,
57.13750044504801,,,,,
64.76250076293945,,,,,
