location_id,location_name,latitude,longitude,pm1,pm10,pm25,relativehumidity,temperature,um003
1367443,Depok,-6.409456,106.856152,,,79.62083435058594,,32.46666669845581,
1367443,Depok,-6.409456,106.856152,,,60.52916749318441,,33.10000038146973,
1367443,Depok,-6.409456,106.856152,,,77.10416730244954,,33.10416634877523,
1367443,Depok,-6.409456,106.856152,,,77.0124994913737,,32.82916641235352,
1367443,Depok,-6.409456,106.856152,,,63.07916736602783,,31.95833317438761,
1367443,Depok,-6.409456,106.856152,,,56.06666660308838,,31.78333282470703,
1367443,Depok,-6.409456,106.856152,,,66.89999930063884,,31.0625,
1367443,Depok,-6.409456,106.856152,,,67.83333206176758,,30.40416653951009,
1367443,Depok,-6.409456,106.856152,,,71.39583333333333,,30.12500047683716,
1367443,Depok,-6.409456,106.856152,,,76.9499994913737,,29.804166475931805,
1367443,Depok,-6.409456,106.856152,,,86.68749936421712,,29.15000009536743,
1367443,Depok,-6.409456,106.856152,,,93.5708351135254,,28.870832920074463,
1367443,Depok,-6.409456,106.856152,,,95.17916615804036,,28.550000190734863,
1367443,Depok,-6.409456,106.856152,,,98.97916666666669,,28.12500031789144,
1367443,Depok,-6.409456,106.856152,,,108.12916628519694,,27.70000028610229,
1367443,Depok,-6.409456,106.856152,,,115.5874989827474,,27.366665999094646,
1367443,Depok,-6.409456,106.856152,,,118.1208324432373,,27.170833428700764,
1367443,Depok,-6.409456,106.856152,,,149.8499984741211,,26.9333332379659,
1367443,Depok,-6.409456,106.856152,,,142.42083485921225,,27.36666663487752,
1367443,Depok,-6.409456,106.856152,,,106.82916768391928,,28.35000006357829,
1367443,Depok,-6.409456,106.856152,,,108.67499987284344,,29.550000031789143,
1367443,Depok,-6.409456,106.856152,,,89.52500025431316,,31.28333346048991,
1367443,Depok,-6.409456,106.856152,,,84.59999974568684,,33.36250019073486,
1367443,Depok,-6.409456,106.856152,,,63.23333295186361,,33.93333307902018,
1367443,Depok,-6.409456,106.856152,,,54.91249942779541,,33.98750019073486,
1367443,Depok,-6.409456,106.856152,,,58.72500038146973,,33.79583295186361,
1367443,Depok,-6.409456,106.856152,,,65.52916653951009,,32.90416653951009,
1367443,Depok,-6.409456,106.856152,,,63.36666711171468,,31.516666253407795,
1367443,Depok,-6.409456,106.856152,,,61.56250031789144,,30.43333339691162,
1367443,Depok,-6.409456,106.856152,,,66.37500095367432,,30.02500009536743,
1367443,Depok,-6.409456,106.856152,,,61.27916685740153,,29.87499968210856,
1367443,Depok,-6.409456,106.856152,,,70.95833269755046,,29.266666889190677,
1367443,Depok,-6.409456,106.856152,,,74.89583524068196,,28.96666653951009,
1367443,Depok,-6.409456,106.856152,,,86.09583346048991,,28.68333387374878,
1367443,Depok,-6.409456,106.856152,,,96.07500012715656,,28.366666475931805,
1367443,Depok,-6.409456,106.856152,,,88.47083346048991,,28.100000381469727,
1367443,Depok,-6.409456,106.856152,,,75.95833333333333,,27.92083311080933,
1367443,Depok,-6.409456,106.856152,,,75.53333282470703,,27.77499993642171,
1367443,Depok,-6.409456,106.856152,,,122.58750025431316,,27.42916663487752,
1367443,Depok,-6.409456,106.856152,,,152.3499984741211,,27.220833778381348,
1367443,Depok,-6.409456,106.856152,,,125.48749923706056,,27.70000012715657,
1367443,Depok,-6.409456,106.856152,,,119.94166501363118,,28.612500190734863,
1367443,Depok,-6.409456,106.856152,,,105.68749936421712,,31.795833587646484,
1367443,Depok,-6.409456,106.856152,,,111.21666590372722,,33.00833320617676,
1367443,Depok,-6.409456,106.856152,,,108.94583447774252,,33.30833339691162,
1367443,Depok,-6.409456,106.856152,,,105.76666641235352,,33.59166685740153,
1367443,Depok,-6.409456,106.856152,,,89.39999961853027,,33.420833905537926,
1367443,Depok,-6.409456,106.856152,,,67.81666660308838,,32.454166094462074,
1367443,Depok,-6.409456,106.856152,,,58.20416673024496,,31.72499990463257,
1367443,Depok,-6.409456,106.856152,,,57.21250025431315,,30.987500031789143,
1367443,Depok,-6.409456,106.856152,,,58.53750038146973,,30.629167238871258,
1367443,Depok,-6.409456,106.856152,,,55.425000508626304,,30.366666158040363,
1367443,Depok,-6.409456,106.856152,,,55.63333320617676,,30.137500445048016,
1367443,Depok,-6.409456,106.856152,,,53.35833326975504,,29.92083295186361,
1367443,Depok,-6.409456,106.856152,,,52.80833339691162,,29.654167016347248,
1367443,Depok,-6.409456,106.856152,,,53.95416673024496,,29.391666253407795,
1367443,Depok,-6.409456,106.856152,,,64.32916577657063,,29.162500540415447,
1367443,Depok,-6.409456,106.856152,,,69.35416666666667,,28.979166666666668,
1367443,Depok,-6.409456,106.856152,,,113.70416641235352,,28.59166685740153,
1367443,Depok,-6.409456,106.856152,,,98.09999910990398,,28.324999809265137,
1367443,Depok,-6.409456,106.856152,,,97.30833371480306,,28.012499968210857,
1367443,Depok,-6.409456,106.856152,,,106.5875021616618,,27.96249993642171,
1367443,Depok,-6.409456,106.856152,,,117.97499910990398,,28.18333339691162,
1367443,Depok,-6.409456,106.856152,,,79.70416482289632,,30.28333314259847,
1367443,Depok,-6.409456,106.856152,,,79.98333358764648,,31.925000031789143,
1367443,Depok,-6.409456,106.856152,,,81.92916552225749,,32.48749987284342,
1367443,Depok,-6.409456,106.856152,,,82.02916590372722,,32.99583307902018,
1367443,Depok,-6.409456,106.856152,,,83.59583409627278,,33.87916692097982,
1367443,Depok,-6.409456,106.856152,,,85.9541670481364,,33.52916653951009,
1367443,Depok,-6.409456,106.856152,,,71.08333333333333,,33.21666653951009,
1367443,Depok,-6.409456,106.856152,,,67.7916653951009,,32.27916653951009,
1367443,Depok,-6.409456,106.856152,,,62.64583269755045,,31.24166679382324,
1367443,Depok,-6.409456,106.856152,,,60.43333339691162,,30.608333587646484,
1367443,Depok,-6.409456,106.856152,,,61.754165967305504,,30.054166952768963,
1367443,Depok,-6.409456,106.856152,,,58.7583335240682,,29.76666641235352,
1367443,Depok,-6.409456,106.856152,,,59.94583384195963,,29.587500254313152,
1367443,Depok,-6.409456,106.856152,,,60.75416628519694,,29.47083330154419,
1367443,Depok,-6.409456,106.856152,,,125.8666648864746,,29.05833371480306,
1367443,Depok,-6.409456,106.856152,,,119.08333269755046,,28.870832920074463,
1367443,Depok,-6.409456,106.856152,,,126.43749872843424,,28.64583381017049,
1367443,Depok,-6.409456,106.856152,,,117.07500076293944,,28.40833282470703,
1367443,Depok,-6.409456,106.856152,,,85.0124994913737,,28.22083346048991,
1367443,Depok,-6.409456,106.856152,,,125.92916742960612,,28.045833428700764,
1367443,Depok,-6.409456,106.856152,,,116.9958330790202,,28.487500190734863,
1367443,Depok,-6.409456,106.856152,,,112.5249989827474,,29.57083336512248,
1367443,Depok,-6.409456,106.856152,,,104.1208324432373,,31.108333269755047,
1367443,Depok,-6.409456,106.856152,,,82.91250038146973,,32.03749974568685,
1367443,Depok,-6.409456,106.856152,,,80.9541670481364,,33.05833371480306,
1367443,Depok,-6.409456,106.856152,,,81.78333346048991,,33.12916564941406,
1367443,Depok,-6.409456,106.856152,,,93.35416793823242,,33.78333314259847,
1367443,Depok,-6.409456,106.856152,,,94.96249961853027,,32.82083320617676,
1367443,Depok,-6.409456,106.856152,,,86.22916730244954,,32.22083314259847,
1367443,Depok,-6.409456,106.856152,,,78.49166615804036,,31.554166475931805,
1367443,Depok,-6.409456,106.856152,,,36.69999980926514,,28.31666644414266,
1367443,Depok,-6.409456,106.856152,,,45.24999968210856,,28.233333587646484,
1367443,Depok,-6.409456,106.856152,,,53.46250025431315,,28.220833778381348,
1367443,Depok,-6.409456,106.856152,,,61.98750082651774,,28.262499809265137,
1367443,Depok,-6.409456,106.856152,,,63.11666615804037,,28.229166984558105,
1367443,Depok,-6.409456,106.856152,,,96.133331934611,,28.091667016347248,
1367443,Depok,-6.409456,106.856152,,,61.93750063578288,,27.87499968210856,
1367443,Depok,-6.409456,106.856152,,,53.275001207987465,,27.60000022252401,
1367443,Depok,-6.409456,106.856152,,,54.645833333333336,,27.44166644414266,
1367443,Depok,-6.409456,106.856152,,,90.3916695912679,,27.78333330154419,
1367443,Depok,-6.409456,106.856152,,,92.95000139872234,,28.33333333333333,
1367443,Depok,-6.409456,106.856152,,,97.06250063578288,,28.675000031789143,
1367443,Depok,-6.409456,106.856152,,,103.8583329518636,,29.42083311080933,
1367443,Depok,-6.409456,106.856152,,,98.2749989827474,,31.45833317438761,
1367443,Depok,-6.409456,106.856152,,,97.4958330790202,,32.57500012715658,
1367443,Depok,-6.409456,106.856152,,,94.67916615804036,,32.69166628519694,
1367443,Depok,-6.409456,106.856152,,,77.45000139872234,,32.42500019073486,
1367443,Depok,-6.409456,106.856152,,,64.63750044504802,,31.64166657129924,
