location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
154,Westminster - Marylebone Road,51.52254,-0.15459,,71.0,4.0,33.0,19.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,64.0,4.0,33.0,19.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,55.0,4.0,33.0,19.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,42.0,4.0,34.0,20.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,43.0,4.0,35.0,21.0,4.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,50.0,4.0,36.0,22.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,50.0,4.0,36.0,22.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,61.0,4.0,36.0,22.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,66.0,4.0,36.0,23.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,61.0,4.0,35.0,23.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,50.0,4.0,35.0,23.0,10.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,67.0,4.0,34.0,22.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,73.0,5.0,33.0,22.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,55.0,5.0,32.0,22.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,67.0,5.0,31.0,23.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,55.0,4.0,31.0,23.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,62.0,4.0,31.0,23.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,75.0,4.0,30.0,22.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,58.0,4.0,29.0,23.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,4.0,28.0,22.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,39.0,5.0,27.0,21.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,33.0,6.0,27.0,21.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,28.0,7.0,26.0,21.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,28.0,8.0,27.0,22.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,31.0,8.0,26.0,22.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,27.0,9.0,26.0,22.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,29.0,9.0,26.0,22.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,35.0,8.0,26.0,22.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,48.0,8.0,26.0,22.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,121.0,6.0,27.0,22.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,126.0,6.0,28.0,23.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,134.0,6.0,28.0,23.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,114.0,5.0,29.0,24.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,116.0,6.0,30.0,24.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,119.0,6.0,31.0,24.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,137.0,6.0,31.0,24.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,133.0,6.0,31.0,24.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,106.0,7.0,31.0,24.0,16.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,100.0,8.0,32.0,24.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,86.0,9.0,32.0,24.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,72.0,10.0,32.0,24.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,80.0,12.0,33.0,24.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,78.0,12.0,33.0,24.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,72.0,13.0,32.0,24.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,48.0,15.0,33.0,24.0,3.0
